review,label
1. yaklaşık bir hafta oldu alalı ve şarjı hala %80 nin üzerinde ki piyasadakilere göre fazlasıyla iyi. kullanım şartlarına göre değişse şarjım en az 3 hafta gidecek gibi.,pos
"2. google play den ""mi fit"" uygulamasını indirip sorunsuz kullanıyorum. (uygulama kendi uygulaması, tamamı türkçe.) telefonunuzda bulunan bütün uygulamalalardan istediğinizi seçip bildirim alabiliyorsunuz. bildirimler titreşim şeklinde.",pos
3. kolunuzu kaldırdığınızda saat gözüküyor. kolunuzu indirince de gösterge sönüyor. ,pos
4. alarmınızı kurduğunuzda saatiniz titreşerek sizi uyandırıyor.,pos
"5. ""uzun oturma uyarısı"" aktif edildiğinde, eğer 1 saat boyunca hareket etmezseniz saatiniz titreyecektir.",pos
6. saatinizi telefonunuza yaklaştırdığınızda telefon ekran kilidiniz otomatik olarak açılıyor (telefon ayarlarından bunu beceremediğim için ben bu özelliğini kullanamadım henüz),pos
7. uyku verileri gayet doğru.,pos
8. nabız ölçümü gayet başarılı. (spor yaparken belirlediğiniz nabız seviyesini aşarsanız uyarı veriyor.),pos
genel olarak tavsiye ediyorum. kargo 1 gün sonra ulaştı. ,pos
gayet başarılı. hareket etmesini teşvik ediyor.,pos
"ürün ilanında belirtilen tüm özellikleri taşıyor, fiyat performans açısından çok başarılı bir ürün.",pos
"ürünü kız arkadaşımın kullanımı için aldım. resimlerde ki gibi değil baya küçük bir cihaz. ben denediğimde bileğimde komik durdu. bildirimleri sorunsuz gösteriyor, aktivite takibi için de oldukça güzel bir ürün ",pos
fiyatıda göz önünde bulundurulunca kesinlikle alınabilecek bir ürün ,pos
"ürün güzel. mi fit uygulaması ile kullanılıyor. saat, mesafe, adım, kalp ritmi ve pil durumunu gösteriyor. kalp ritmini devamlı olarak ölçmek için mi band tools programını satın almak gerekiyor. fiyatı android için yaklaşık 7-8tl. bu program ile gelen aramalara farklı titreşimler ekleyebiliyor ve kişilere farklı numaralar vererek ekranda yazan numaradan kimin aradığını bilmenizi sağlıyor. yine farklı simgeler atanabiliyor ancak simgeleri biraz kısıtlı olmuş. toplam 20-25 tane simgesi var ve bunları hem alarm hem diğer uygulamalar için kullanınca geriye çok fazla simge kalmayacak. henüz spor yaparken kullanma fırsatım olmadı. koşu esnasında ölçme yapmayabilir. çünkü kolda sabit durması gerektiğini zannediyorum. kolda sabit durması için belki kayışını daha sıkı tutmam gerekebilir. deneyince göreceğim.",pos
"annem kullansın diye aldım. adım sayıyor, nabız ölçüyor, günlük yakılan kaloriyi hesaplıyor ayrıca uyku takibi de yapabiliyor. android uygulamasının pil ömrüne etkisi günlük %1 den az. cihazın pili 1 haftada yaklaşık %15 civarı gidiyor telefon sms geldiğinde cihaz titreyerek bildirimde bulunabiliyor annem çok memnun bu açıdan. bence eksiksiz bir cihaz.",pos
ürün hızlı bir şekilde geldi. ve 3 gündür kullanıyorum. çok memnunum özellikle alarmı beni etkiledi. diğer özellikleri de çok güzel. o fiyata çok güzel bir ürün aldım. teşekkürler,pos
ürünü hepsiburada'nın kendisinden satın aldım. son derece başarılı ve beklentimin üzerinde bir performans.,pos
çok güzel çok kullanışlı ,pos
"hemen uygulamayı indirip, kullanmaya başladım. hiç sorunsuz çalışıyor. ürün fiyat olarak ta performans açısından da başarılı. tavsiye olunur.",pos
sadece 7 gr ağırlığında su geçirmez bir ürün. pili 1 hafta rahat gidiyor. attığın adıma göre kalori hesaplaması ve km sayacı var. gerçekten harika bir ürün. değişik renklerde kordonlar ile farklı seçimler yapmanız mümkün ,pos
"gerçekten bu kadarını beklemiyordum. pil derdi yok bütün fonksiyonlarını açıp kullanırsanız en az 15 gün şarjı gidiyor. uyku analizi, kalp hızı telefonla arayan olduğunda ve her türlü programı ayarlayıp titreşimle sizi uyarması müthiş gerçekten. programıyla çok senkronize çalışıyor. ilk aklıma gelenler bunlar çok beğendim ben.... mi telefonla uyumlu. öneririm.",pos
kalite görünüş acisindan gayet başarılı ve şık,pos
denemelisiniz pişman olmayacaksınız.,pos
45 gün şarjı gidiyor.ne diyeyim mükemmel bu fiyata daha iyisi yok..,pos
çok güzel ve kullanılışlı.,pos
"tasarım çok şık, suya gayet dayanıklı test edildi. verileri test ediyorum adım sayısı nabız çok tutarlı uyku konusu biraz şahibeli...",pos
bağlantı kopması çok yaşadım malesef onun dışında telefon çalsa yada mesaj geldiğinde kişiyi ekranda gösterse tadından yenmez..,pos
sonuc olarak alinir..,pos
adımları sayarak test ettim kesinlikle %100 doğru.,pos
nabızı da tansiyon aleti ile aynı anda test ettim. tansiyon aletinde 84 bileklikte 82 çıktı. o da doğru :),pos
hayret verici şekilde %100 doğru gösteriyo her şeyi. i̇lginç yani tamamen doğru olması :),pos
yürüyüş kontrolü için kesinlikle tavsiye ederim.,pos
şık ve fonksiyonel. beklediğimden daha iyi bir ürün. tavsiye ederim. ,pos
ürünü alalı bir kaç gün oldu. gayet güzel bir ürün. şarjı uzun gideceğe benziyor 2 gunde % 10 gitti. adımsayarı yürürken dogruya yakın sayıyor fakat siz yürümezken de sayıyor sanırım kolunuzun hareketinden dolayı. ama fiyatina gore guzel bir urun. hizli senkronizasyonu var. tavsiye ederim,pos
her şeyi ile anlatıldığı gibi. bir yazılım ile bisiklet modu eklense daha iyi olacaktır.,pos
alacak herkese tavsiye ederim çok güzel bir bileklik ve saat fiyatı da açıkça diğer markalara göre çok uygun,pos
cihaz beklentilerimi karşılar nitelikte. orjinal ve hizli kargo hepsiburadaya tesekkurler sarjini test ettim soylendigi gibi tum ozellikleri acik bildirimleri titresimi tam 18 gun surdu sarjini bitirmem basarili urun.,pos
2 gündür kullanıyorum. ofiste maşa başında çalışıyorum. işe dalıp saatlerce oturuyordum. bu da bel sağlığı için çok kötü bir durum. bu ürün beni uzun süre hareketsiz kaldığım durumlarda titreyerek ve ekranda yürüyüş işareti vererek uyarıyor. ayrıca telefonunun çaldığını duymayanlar için de birebir. mesaj geldiğinde ve ya telefonunun çalarken titreyerek sizi uyarıyor. uygulaması üzerinden ayarlarını kolaylıkla yapabiliyorsunuz. kendinize yürüyüş hedefleri koyabiliyorsunuz. sabahları titreyerek sizi uyandırıyor. uyandıracak kadar iyi titriyor ve ayrıca uyku grafiği çıkartarak kaçta uyuduğunuzu ve derin uykuda ne kadar uyuduğunuzu vs görebiliyorsunuz. kalp atış sayınızı da bu cihazla takip edebiliyorsunuz. ne kadar kalori yaktığınızı ve ne kadar metre yol aldığınızı da takip etmeniz mümkün. saate bakmak istediğinizde ışıkları otomatik olarak yanıyor. şarjını henüz denemedim. yüzde 17 şarj ile geldi 1 günde sadece yüzde 2 düştü. bu hesapla 1 aydan fazla gideceğe benziyor.herkese tavsiye ederim. bir an önce alın ve sağlık için hareketli bir hayata başlayın. ,pos
xiaomi telefonunuz varsa bilekliğe yakın olunca ekran kilidini otomatik açıyor...  şarjı çok iyi verileri aklında tutup kendisi sonrada aktarabilir.  2 yıl garantili olması güzel alan pişman olmaz,pos
zamanında teslimat kaliteli ürün sıkıntısı yok ,pos
iyi ki almışım diyorum.,pos
hızlı kargo ve kaliteli ürün için teşekkür ederim.,pos
gerçekten süper bi bileklik. i̇stediğim her şeyi karşıladı. bu parayı sonuna kadar hak ediyo. dusunmeden alin bence...,pos
gercekten cok basarili once mi band1s almistim simdi bunu aldim ve iyiki almisim pil konusundada gercekten basarili ben gurultulu ortamda calistigim icin telefonu duymadigimdan dolayi boyle bi bileklik aldim ve gercekten cok memnunum ,pos
"nabız sayısını doğru ölçüyor ama doğru şekilde tutarsanız. göğüs hizasında tutmanız gerekiyor yoksa yanlış sonuç veriyor. nabzınızı sürekli takip etmesi gibi bir durum söz konusu değil. ben uyku takibi için aldım, memnunum. saat alarmı kullanışlı. saat ve alarm fonksiyonu için telefonun açık olması gerekmiyor. adım sayar için de telefon ile bağlantısına ihtiyacı yok. bilekliğin hafızasına alıyor, telefon ile senkronize olunca tüm kayıtları aktarıyor.",pos
"daha önce çok daha yüksek fiyatlı ürünleri kullanmış olmama rağmen, fiyat performans açısından çok memnunum. bu ikinci siparişim oldu. özellikle yazılımı başarılı, amaca hizmet ediyor, gereksiz algoritmalar ile işlevselliğini azaltmıyor.",pos
"xiaomi bu tür ürünleri gerçekten çok güzel yapıyor. çok hafif, yaklaşık bir haftadır kullanıyorum, bileğinizi hiç rahatsız etmiyor. uyku düzeni takibi hemen hemen gayet güzel çalışıyor. ekranı, uyarıları ve görselleri gerçekten çok güzel. internet'te bu ürün ile ilgili pekçok video ve inceleme var. bence gayet şık ve kullanışlı bir ürün.",pos
kullanışlı ve çok şık,pos
"ürün güzel, geldiği günden beri kullanıyorum. sorunsuz. fonksiyonları kusursuz çalışıyor. tabsiye ederim.",pos
"ürün çok güzel ve kullanışlı. hem sade hem de gösterişli. telefonda türkçe menülü bir program üzerinden uyku takibi, kalp atışı, adım sayısı, yakılan kalori değeri görebiliyorsunuz. alarmı, telefon çaldığında haber vermesi çok güzel. şarzı konusunda daha şok erken ama vaad edileni gerçekleştirecek gibi. sonuç olarak uzun şarzı, su geçirmezliği ve özellikleri ile tavsiye edebileceğim bir ürün. ",pos
fiyatına göre emsallerinden kat kat daha iyi hatta bundan daha yüksek fiyat verip bu kalitede bir cihaz alamayabilirsiniz. bildirimler güzel ve yeterli. 2 haftada bir güncelleme geliyor olmayan uygulamalar da ekleniyor. uyku takibi çok iyi. şarjı mükemmel gidiyor. alalı 1 hafta oldu tam şarj yaptım %50 şarjı şu an. tüm bildirimler vs açık aşırı bildirim geldi alarmlar falan açıktı çok kurcaladım o halde bile böyle. en az 10 gün daha gider. 20 gün şarjınız rahat gider. tam bir fiyat performans canavarı. ,pos
ilk bağlantı baya problemli oldu hatta ağrıza bildirisinde bile bulundum ama suan normal ve stabil bir şekilde çalışıyor. alinasi bir ürün.,pos
vadettiklerinin tamamını karşılayan bir ürün. çok araştırdım bu fiyata bu kalitede başka ürün yok. aralıksız ve bluetooth özelliğiyle birlikte titreşim vs... tüm fonksiyonlar aktif halde kullandım 20 gün şarj ömrü diyor ancak 20 günü geçmesine rağmen hala % 20 şarjı var...,pos
özellikle şu geçirmez olması beni çok etkiledi. yaklaşık 18 gundur kolumda ve şarjı yüzde 9 hala.,pos
uyku takipi harika. uygun fiyatlı çok kaliteli bi saat. kolunu çevirince saat gorunuyor. tavsiye ederim,pos
çok memnunum. hem şık hem çok kullanışlı ,pos
"çok beğendim, bu fiyata alınacak en kaliteli ve şık bileklik.",pos
yazan herşey doğru. pili 1 aydan az fazla gidiyor. ulgulama kısmı gayet yeterli ve başarılı.,pos
"öncelikle 7 gündür titreşim özelliği de dahil olmak üzere yoğun bir şekilde kullanıyorum. şarjı şu an %49. g mail hesabı ile saatin yazılımını rahatlıkla aktif ediyorsunuz.yazılımın tamamı türkçe. bir çok fonksiyonu var. i̇stediğiniz fonksiyonları açıp kapatabiliyorsunuz. koşu amblemi olan antrenman fonksiyonunu aktif hale getirdiğinizde google haritalar ile senkronize oluyor. program sizin gittiğiniz yeri,hızınızı,nabzınızı,yaktığınız kaloriyi anlık olarak kayıt ediyor. ayrıca antrenman sırasında nabız sayısını belirleyip alarm koyarak nabzınızın tehlikeli şekilde yükselmesine engel olabiliyorsunuz.antrenman programı içinde altimetre fonksiyonu da var. telefonum bunu desteklemiyor. doğa yürüyüşü yapanlar bu bileklikle gittikleri rotayı ve yükseklikleri öğrenebilirler. bileklik üstündeki bütün veriler otomatik kayıt ediliyor. istediğiniz zaman bu kayıtları grafik olarak inceleyebiliyorsunuz. uyku izleme programı ise bütün gece sizin uyku takibinizi yapıyor. sabah kalktığınızda uykunuzun hangi saatlerinde derin uyuduğunuzu veya uyandığınızı dakikası dakikasına kayıt ediyor. bu bileklik acayip bir şey almak isteyen herkese tavsiye ederim.",pos
çok iyi ,pos
ne taahüt ediyorsa hepsini karşılıyor.,pos
fiyat performans acisindan cok yeterli guzel bir urun tek eksik arayan veya mesaj atanin ismi vs. yazmiyor oda olsun istiyorsaniz daha fazla para vermeniz gerekli pilin 20 gun gittigi iddiasi asilsiz bugun 9. gün şarjim %27 ama bu bile yeterli,pos
"fiyat / performans anlamında gayet başarılı bir ürün olduğunu düşünüyorum. samsung galaxy note ii kullanısıyım. cihaz eşleştirme aşamasında herhangi bir sorun yaşamadım. nabız ölçme özelliğini, bilekten ve koldan ölçüm yapan tansiyon aletleriyle kıyasladım. çıkan sonuçlar tatmin edici seviyede... adımsayarı ve uyku takibi de aynı şekilde... kısıtlı bütçesi olan arkadaşlara tavsiye ederim.",pos
herşey anlatıldığı gibi gayet güzel ve kullanışlı. tavsiye ediyorum ????,pos
ürün gerçekten çok kullanışlı.. kolda da gayet güzel duruyor. gören arkadaşlarım hemen kendilerine de sipariş verdi. ,pos
kullanışlı gayet güzel ürün tavsiye ederim,pos
"tam bir fiyat/performans ürünü. pahalı akıllı bileklikler gibi gösterişli olmayabilr ama bu da su ve toza karşı dayanıklı (ip67). bugün 11.gün ve şarjı %54 neredeyse bir ayı bile çıkartacak. gösterişli emsallerini 2 veya 3 günde bir şarj etmeniz gerekiyor. eşimde o gösterişlisinden var ve nabzı aynı gösteriyor. adım sayar adımları doğru sayıyıor ama işte ekstra da sayabiliyor ki o akıllı bileklikler de öyle. i̇şimi görsün ve işimi görürken de iyi birşey olsun diyorsanız hiç düşünmeden alın derim. fiyakalı bir görünümü olsun, akıllı telefonla oynadığım yetmiyor bide bileklikle de oynayayım, sağa sola kaydırayım vs. diyorsanız 3 katı daha ödeyip, 2 günde bir şarj edeceğiniz o bilekliği de alabilirsiniz. tercih sizin..",pos
yaklasik bi haftadir kullaniyorum. sarj mukemmel. ürün sade ve şık. gunluk 10bin adim garanti ??,pos
hafif. foksiyonel ve kullanışlı. güzel ürün,pos
ben saat alacaktım sonra akıllı bileklik gördüm şuan alalı 4 gün oldu ürün gayet güzel şarzı 20 gün gideceğini zannetmiyorum 1 günde %4 şarj bitti çok fazla titreyen otobüste adım sayıyor birde onun dışında ürün güzel 4 yıldız bence,pos
fiyat fayda göz önünde bulundurursanız kaçırılmayacak kaliteli bir ürün,pos
harika cihaz,pos
"ürün 2 günde elime ulaştı.yazılan özelliklerin tamamı mevcut ve gerçekten şık bir ürün.18 kasımda şarjını doldurdum,şu an %73 şarjı.5 gün oldu kullanalı.uyku verileri de tamamen doğru.diğer pahalı ürünlere kıyasla hem fiyat hem de özellik yönünden alınması gereken bir ürün.",pos
"önceki modeline göre çok geliştirmişler, güzel ürün.",pos
gerçekten çok iyi tavsiye ederim ihtiyacımı karşıladı,pos
"18 ekim'de kullanmaya başladım, bugün tam 1 ay oldu hâlâ %31 şarjı var, günde bir kez telefon ile senkronize ediyorum belki ondandır, ama sonuçta yetiyor  gayet iyi, tavsiye ederim, ben iphone ile kullanıyorum, programı da gayet iyi, son güncelleme ile koşuyu da takip etmeye başladı. tek söyleyebileceğim plastik malzemesi kokuyor, onun dışında bu fiyata gayet kullanışlı bir ürün ",pos
hemen hemen hepsini inceledim. diğerleri gereksiz pahalı.  bu istediğiniz hepsini çok iyi yapıyor.  hiç boşuna düşünmeyin. diğerleri çok pahalı.  15 gün şarzı gidiyor. ölçümler süper.   hiç kaçırmadan alın derim. ,pos
"çanta kullanıyorum ve telefonumun çaldığı zaman duymama problemi yaşıyordum. sırf telefonun çalmasını ve mesaj uyarısını bildirsin bu arada saati de göstersin diye akıllı saatlere baktım ama olağanüstü pahalılar. sonra aklıma bu bileklikler geldi ve araştırıp mi band 2 aldım. beklentim çok düşüktü fakat çok memnun kaldım. son yazılım güncellemesiyle çok daha iyi duruma geldi. sonuçta telefon çalınca, sms gelince, whatsapp ve istediğiniz bir uygulamadan mesaj gelince, sabah istediğim bir saatte alarm olarak kolumda titreşiyor ve benim beklentilerimi fazlasıyla karşılıyor. tavsiye ediyorum...",pos
dün geldi bileklik aldım biraz şarj ettikten sonra kullanma kılavuzundaki qr kodu okutarak ilgili programı indirip kurulumu yaptım. ayarları da değiştirdim isteğime göre. adımları sayıyor ve araba kullandım gündüz arabadaki gidişleri adımdan saymadı. bu olumlu benim için. tek olumsuz yanı telefon ekranını açmıyor. 4.4.2  android sürümü bunun için çok eski 5 ve üzerine güncelleyin diyor. bunun dışında özellikler ve şarj gidişi harika. herkese tavsiye ederim. çok hafif kolunuzda hissetmiyorsunuz bile ve tarih saat ekranda gözüküyor yani saat takma ihtiyacını da ortadan kaldırıyor. kolda da çok şık duruyor ki bayanlar için farklı renkte seçenekler mevcut...,pos
bekledigim gibi hic bir ozelligi eksik degil. urun aciklamasi oldukca yeterli,pos
urun baya iyi.,pos
"birçok bilekliği inceledim ve bu cihazda karar kıldım, note5 de eşim kullanıyor, doğum günü hediyesi aldım. titreşimi çok iyi, çağrı, sms ve diğer bildirimleri ekranda görüyor ve titreşimle uyarılıyorsunuz. muadillerine göre 5 yıldız tavsiye ederim.",pos
"cihazın ekranı çok fonksiyonel değil ama her türlü iş görüyor, bir akıllı saat gibi mesaj okuyamıyorsunuz ya da billdirimleri detalı göremiyorsunuz ama seçtiğiniz 5 uygulamanın ve arama ile gelen smslerin bildirimlerini alıyorsunuz sadece, en çok uyku takip olayını beğendim birde alarm özelliği iyi ama telefona uygulamasını kesinlikle indirmelisiniz yoksa kontrol etmek mümkün değil. bazen telefonla bağlantısı kopuyor ama benim telefonumla da alakalı olabilir ona kesin bişey söyleyemem. en nihayetince cihaz başarılı olmuş daha ucuza almak mümkün belki ama hepsiburada ya güvendiğim için buradan almayı tercih ettim.",pos
bugün 7 gün doldu ve şarjı %70 benim için başarılı ki surekli bluetooth bağlantısı var şimdilik meraktan tabi. benim tecrübeme göre adım sayar bir arkadaşın yazdığı gibi abartılı ki birkaç sakin yürüyüşte denedim doğru fakat araçla biryere giderkende adım sayar sayma yapıyor bunuda almadan önce zaten okumuştum.  nabız ölçer başarılı. alarm başarılı.  uyku ölçümü başarılı ama bu konuda cahil olduğum için uygulama içinde uyku ölçümünün bir değerlendirmesinin olmasını dilerdim. merak sonuçta derin uyku hafif uyku ne kadar olmalı ölçümün sonucu nedir kalite değerlendirmesi sonuçta yazılımsal birşey.  sonuçta ben sevdim şık bir bileklik. tavsiye ederim. ,pos
gayet iyi ama adım sayar abartılı hesaplıyor ,pos
ürün gerçekten başarılı olmuş.teşekkürler hepsiburada.com.,pos
muhteşem ya 4 gündür kolumdan çıkarmadım. gerçekten öncelikle hayatımı düzene soktu ve arkasından içimdeki spor aşkını ortaya çıkardı..,pos
orijinal mi band'i yaklaşık bir yıl kullandıktan sonra bu modele upgrade ettim. dolayısıyla beklentilerim ciddi yüksekti. her şey mi band 1'e göre daha iyi. 1s'te gelen nabız özelliğinin ötesinde ufak bir ekranla çok daha iyi bir cihaz haline gelmiş.,pos
"fakat şarjı 20 gün sürmüyor. aktif sayılabilecek bir yaşamınız varsa, 7/24 kolunuzda bileklikle dolaşıyorsanız, 20 günü görmeyi beklemeyin. benim tecrübem haftada bir şarj gerektirdiği yönünde. fakat tabii ki bu tamamen sizin yaşam tarzınızla ilgili bir şey.",pos
"mi band, hala fiyat/performans canavarı. dolayısıyla, kesinlikle tavsiyelik.",pos
"not: ""şarjı 20 gün gider"" yerine ""haftada bir şarj etmeniz gerekir"" deseydi, beş yıldızı alırdı.",pos
yorumları okuyarak almıştım...iyiki almışım...en az 20 gün sarjı gidiyor....uykuyu yüzde yüz doğru ölçüyor...diğer ürünleri bilmiyorum ama bu ürünün kullanıcısı olarak yüz üzerinden yüz tam not veririm...,pos
öncelikle ürünü almadan önceki tedirgin olduğum konular şunlardı :,pos
-pili gerçekten 20 gün gidecek mi?,pos
gibi gibi sorularım vardı. bir kaç video inceleme izledim ve siparişi verdim.,pos
ürün inanılmaz derecede harika diyebilirim. ,pos
ürünü 29 temmuz 2016 cuma günü sipariş ettim ve pazartesi günü elime ulaştı. hemen şarjını fulledim.,pos
bu yorumu yazdığım tarih 22 ağustos ve şarjım %8. yani pil konusunda asla korkunuz olmasın.,pos
"silikon kayışları oldukça kaliteli, kayma terleme yapmıyor. ",pos
su gecirmezlik sertifikası mevcut. deneyimim ise el yıkama duş alma gibi aktivitelerde sorunsuz. ,pos
"uyku düzeni kontrolü, ",pos
"alarm, ",pos
"telefon arandığınızda bildirim, ",pos
"herhangi bir aplikasyon uyarı verdiğinde mesaj gibi bunu size bildiriyor, ",pos
"adım sayarı ve ne kadar mesafe yürüdüğünüzü gösteriyor, ",pos
"nabız ölçeri güzel ve stabil çalışıyor, ",pos
"yaktığınız kalorileri gösteriyor,",pos
"pil durumunu gösteriyor,",pos
en güzel özelliklerinden biride bence çok oturduğunuzda sizi biraz hareket etmenizi söyleyen bi alarm sistemi mevcut ... tamda benim gibi masa başı iş yapanlara göre ;),pos
bunların yanı sıra cihazın nerde oldugunu telefondaki applikasyon ile bulabiliyorsunuz...,pos
telefon uygulaması gayet kolay ve başarılı fakat türkçe değil.,pos
ekranı cizilebilir bu nedenle ekran koruyucuya ihtiyaç duyuyorum.,pos
son olarak önemli hususlardan biri de bana göre şu : cihaz sürekli bluetooth ile bağlı olmasına gerek yok yani telefonun bluetooth unu kapatabilirsiniz actıgınızda tekrar senkronizasyon çalışıp dataları alacaktır fakat tabiki uygulama bildirimleri olmayacaktır.,pos
gayet basit şık ve güzel bir cihaz....,pos
gerçek fiyatına ulaştığında alıcısı çok olacak bir ürün..,pos
"ürünü alalı 20 gün oldu her şeyi muhteşem adımları tamamen doğru sayıyor, su geçirmiyor fakat uyku konusunda biraz yazılım hatası var geç saatlerde uyursanız algılamıyor örn: 3-4 gibi güncellemeyle düzeltilebilir onun haricinde ilk gün %100 şarj ettim şu anda %35, 20 günden fazla sürüyor şarjı alınmalı gayet şık ve güzel.",pos
"merhaba, ürünü yaklaşık 15 gündür kullanıyorum. öncelikle şarjından bahsedeyim, bütün bildirimler, uyku takibi modu gibi özellikleri açıkken günde yaklaşık %6 oranında şarjı azalıyor, dolayısıyla 15 gün şarjı gidiyor diyebilirim. ",pos
"telefondan gelen bildirimleri iletiyor, aramalarda telefonu açana kadar titriyor, whatsapp gibi mesajlarda ise iki defa titriyor. adım sayarı iyi fakat araçta giderken çok engebeli bir yolda devam ediyorsanız sizi adım atıyor olarak algılayabiliyir. bunu lg telefonumdada aynı şekilde gözlemlemiştim. kalp sensörü iyi, gece uykunuzu izliyor ve kalp atışınızı uyku sırasında ölçüyor. şuan marketteki uygulaması güncellendi. i̇lk indirdiğim halinden daha iyi oldu gibi deniyorum hala. genel hatları ile bu fiyata kesinlikle alınabilecek bir cihaz. ayrıca aldığımdan beri kolumdan sadece şarj için çıkardım, yani su geçirmiyor. kısacası tavsiye ediyorum. ",pos
hepsi burada nın farkı hızlı teslimat ve istediğim ürünler geldi..,pos
"pazar sabah 11 de sipariş ettim, pazartesi akşam geldi.",pos
"böyle kaliteli bir ürün için, fiyat olarak gayet avantajlı, alışveriş çok hızlı ve kargo bedava ",pos
hızlı teslimat ve uygun fiyat için teşekkür ederim. ,pos
hem uygun fiyat hem kalite,pos
gayet başarılı,pos
kullanmakta olduğum bir üründü. fiyatı uygun olunca yine aldım. traş bıçağı kullananlara tavsiye ederim.,pos
kalitee,pos
i̇ndirimli fiyatıyla yakaladığımız ürün harikaydı babacığım güle güle kullansın:),pos
hızlı teslimat güzel ürün tavsiye olunur güzel traşlar :),pos
kargo oldukça hızlı ürün zaten kaliteli tavsiye ederim,pos
özellikle bıyığın alt yanak kısmını kesmek işkenceydi benim icin orta sertlikte sakalım köpügü ile kullandıktan sonra gillette mach 3 hikayeymiş onu gördüm şimdi severek traş oluyorum.düzeltme kısmıda iyi iş görüyor.fiyat ise cok cok iyi,pos
ürün orjinal paketi içinde resimde nasılsa öyle geliyor... ,pos
??????di̇kkat!!! jiletin arka üstte tek bıçak daha var. favori kısmındaki köpükleri jiletin arkasıyla alayım falan demeyin favorinizden olabilirsiniz...??... ben önceden mac3 kullanıcısı olarak zor alıştım.. ilk kullandığımda favori gitti????...,pos
guzel,pos
bu fiyata kaçmaz indirim ile 71 tl ye geldi harika,pos
çok memnun kaldı babam,pos
"tavsiye ederim, gelen ürün çok özenle sağlam paketlenmişti ve orjinal urunler cıktı. aylarca traş derdim yok, dünyanın en iyi bıçakları fusion serisi tereddutsuz aldım.",pos
fi̇at hari̇ka ürüne di̇yecek yok,pos
ürün her zaman aldığım ürün zaten ama 1 gün içinde teslim için teşekkürler.,pos
"teşekkürler, iyi alışveriş oldu, ürünler harika",pos
marketteki fiyatlardan daha uyguna burda bulunabiliyor.,pos
hızlı teslimat ve orjinal ürün gerçekten harika bu fiyata..,pos
çok güzel bir set olmuş ellerinize sağlık ,pos
uzun yıllardır kullandığım bir ürün.tıraş bıçağında bile geliştirecek birşeyler buluyorlar önerilecek bir ürün.,pos
piyasanın yarı fiyatına aynı kalite. tşkler,pos
orijinal paket hızlı gönderim. teşekkürler hepsiburada ,pos
süper ve gerçek,pos
çok iyi.,pos
satin aldigim bu ürün çok avantajli vede orji̇nal ürün olduğu i̇çi̇n çok teşekkürler hepsi̇burada.com şi̇rketi̇,pos
ürün gerçekten çok kaliteli fiyatı da gayet uygun. gillette marka olduğundan çok da fazla konuşmaya gerek yok. ben daha indirimli aldım. sorunsuz bir şekilde elime ulaştı. hızlı kargo ve avantajlı ürün. teşekkürler hepsiburada..,pos
"bıçakları , makinesi ve jel ile beraber güzel bir takım . kalite zaten belli . fiyat olarak da oldukça uygun olan tercih edilecek bir ürün.",pos
ürün sorunsuz bir şekilde 1.5 gün gibi kısa bi zamanda elime ulaştı. i̇nsan daha ne isterki. hem hızlı hem ekonomik.,pos
ürün güzel kaliteli tavsiye ederim,pos
kaliteli ürün ve 1 gün sonra geldi  teşekkürler,pos
mükemmel...,pos
"iki iş günü icinde siparisim teslim edildi,indirimleri takip edilince gayet uygun fiyata geliyor,makine on numara kaliteli",pos
ürün oldukça kaliteli üstelik kısa sürede teslim edildi teşekkür ederim ,pos
mükemmel ,pos
hızlı kargo kaliteli ürün icin çok teşekkürler,pos
i̇lk kullandigimda cok kotu oldugunu dusundurecek bir performans elde ettim.acaba kopuk kaynaklimi diye dusundum.kopugun etkisi var fakat kullanimina alistikca daha kolay ve iyi sonuclar elde ediyorsun.basligin fiyatlari goz onune alininca cok uygun fiyat kopugu biraz standartlarin altinda ama olsun,pos
ürün kaliteli ve mükemmel...,pos
kargo zamanında geldi ve üründe orjinal teşekürler,pos
"ürünü çok beğendim tavsiye ederim, orjinal ürün geldi.",pos
hızlı kargo kaliteli ürün icin çok teşekkürler  hepsi burada bursa 02.04.2017,pos
ürün yanlış ama eksiksiz geldi. fiyat olarak piyasanın çok altı hepsiburada kendi de indirim yaptı. baya uyguna geldi :) tavsiye ederim kesinlikle alın market fiyatlarından daha uygun kargo ücretide ödemedim.,pos
ürünü buradan 52 tl ye üstelik kargo ücretsiz aldım. i̇ndirimi kovalayın ama ürün gerçekten çok kaliteli parasına değer,pos
"bu fiyata başka yerde bulma şansı yok,  dha kullandığım ürün oldugu icin hemen aldım,  cildin hassas günlük kullanımda idaal ama 3 günlük sakallı kesemezsiniz",pos
ürünü bir hafta önce aldım süper hızlı kargo daha önemlisi piyasaya göre % 50 indirimli mükemmel bişey...tereddüt edenler piyasadaki ürün ile fiyat karşılaştırsınlar pişman olmayacaklarını garanti veriyorum,pos
ürün kaliteli  sepette %20 indirimli aldım daha da cazip hale geldi ,pos
traş bıçağı almak isteyenlere tavsiye olunur...,pos
"5 bıçak olması iyi ama açıkcası öyle sıfır almıyor. görüntüsü ayrıcalıklı hissi veriyor. yanında verilen jel etkili ve kokusu harika. 1 haftadır kullanıyorum, tavsiye ederim.",pos
güzel ürün tavsiye ederim,pos
kaliteli urun insallah sorunsuz kullaniriz,pos
